file_path,file_name,format,width,height,aspect_ratio,file_size_bytes,page_or_component_uses,alt_texts,number_of_uses,public_route_count,unique_or_reused,is_category_fallback,used_in_open_graph,exact_duplicate_group,near_duplicate_groups,dominant_colours,palette_flags,status,phase_1_status,phase_1_note,topic_relevance,realism,colour_visual_interest,composition,technical_quality,brand_suitability,average_score,assessment_notes
public/images/guides/pantry-cabinet-measurement-plan.svg,pantry-cabinet-measurement-plan.svg,svg,1440,960,1.5,11318,"route /guides/pantry-storage-what-to-measure-before-buying-organisers/ [inline] alt=""Front and side pantry cabinet diagrams showing usable internal width, height and depth, the narrower door opening, hinge intrusion and pull-out clearance"" || source src/pages/guides/pantry-storage-what-to-measure-before-buying-organisers/index.astro:182 [source_literal] alt=""Front and side pantry cabinet diagrams showing usable internal width, height and depth, the narrower door opening, hinge intrusion and pull-out clearance""","Front and side pantry cabinet diagrams showing usable internal width, height and depth, the narrower door opening, hinge intrusion and pull-out clearance",2,1,unique,False,False,,,#f6f3eb:28% | #e5e8e4:21% | #ffffff:18% | #94a49d:13% | #fdfcf9:12%,grey | beige_or_cream,KEEP,FINAL KEEP,,5,5,3,5,5,5,4.67,A clear measurement diagram that directly supports the guide.
public/images/guides/pantry-storage-navy-walk-in.webp,pantry-storage-navy-walk-in.webp,webp,1536,1024,1.5,88934,"route /categories/kitchen/ [inline] alt=""A compact walk-in pantry with open shelves, navy drawers and a clear aisle"" || route /guides/pantry-storage-ideas-australian-kitchens/ [hero] alt=""A compact walk-in pantry with open shelves, navy drawers and a clear aisle"" || route /guides/pantry-storage-ideas-australian-kitchens/ [inline] alt=""A compact walk-in pantry with dark navy lower cabinets, white shelves, a clear aisle and one open white drawer holding low containers"" || route / [inline] alt=""A compact walk-in pantry with open shelves, navy drawers and a clear aisle"" || source src/pages/index.astro:84 [source_literal] alt=""A compact walk-in pantry with open shelves, navy drawers and a clear aisle."" || source src/pages/guides/pantry-storage-ideas-australian-kitchens/index.astro:54 [source_literal] alt=""A compact walk-in pantry with open shelves, navy drawers and a clear aisle"" || source src/pages/guides/pantry-storage-ideas-australian-kitchens/index.astro:73 [source_literal] alt=""A compact walk-in pantry with dark navy lower cabinets, white shelves, a clear aisle and one open white drawer holding low containers""","A compact walk-in pantry with dark navy lower cabinets, white shelves, a clear aisle and one open white drawer holding low containers || A compact walk-in pantry with open shelves, navy drawers and a clear aisle || A compact walk-in pantry with open shelves, navy drawers and a clear aisle.",7,3,reused,False,False,,,#a9a4a0:22% | #b1adab:21% | #48433e:19% | #918e89:16% | #a19994:14%,grey | beige_or_cream,MINOR EDIT,MINOR EDIT PENDING,,5,4,3,4,4,4,4.0,"Relevant and legible, but the dark grey and navy grading could be opened slightly so shelf depth and stored items read more clearly."
public/images/guides/pantry-storage-what-to-measure-before-buying-organisers.webp,pantry-storage-what-to-measure-before-buying-organisers.webp,webp,1600,720,2.2222,87104,"route /categories/kitchen/ [inline] alt=""A warm kitchen with timber cabinetry, green accents and tidy pantry-style storage"" || route /guides/pantry-storage-what-to-measure-before-buying-organisers/ [hero] alt=""A warm kitchen with timber cabinetry, green accents and tidy pantry-style storage"" || source src/pages/guides/pantry-storage-what-to-measure-before-buying-organisers/index.astro:102 [source_literal] alt=""A warm kitchen with timber cabinetry, green accents and tidy pantry-style storage""","A warm kitchen with timber cabinetry, green accents and tidy pantry-style storage",3,2,reused,False,False,,,#54360e:24% | #a89472:18% | #967a4f:17% | #816336:16% | #695335:13%,brown | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/pet-cleaning-supplies-what-to-check-before-buying-cleaning-gear.webp,pet-cleaning-supplies-what-to-check-before-buying-cleaning-gear.webp,webp,1600,720,2.2222,98224,"route /categories/pets/ [inline] alt=""Washable pet covers, a canister vacuum, drying rack and restrained cleaning supplies organised in a laundry"" || route /guides/pet-cleaning-supplies-what-to-check-before-buying-cleaning-gear/ [hero] alt=""Washable pet covers, a canister vacuum, drying rack and restrained cleaning supplies organised in a laundry"" || source src/pages/guides/pet-cleaning-supplies-what-to-check-before-buying-cleaning-gear/index.astro:87 [source_literal] alt=""Washable pet covers, a canister vacuum, drying rack and restrained cleaning supplies organised in a laundry""","Washable pet covers, a canister vacuum, drying rack and restrained cleaning supplies organised in a laundry",3,2,reused,False,False,,,#9d958f:25% | #453f39:19% | #7a7572:18% | #b2aca7:14% | #8c827a:14%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/pet-essentials-before-scattered-supplies.webp,pet-essentials-before-scattered-supplies.webp,webp,1536,1024,1.5,166686,"route /categories/pets/ [inline] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route"" || route /guides/ [inline] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route"" || route /guides/pet-essentials-for-australian-homes/ [hero] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route"" || route /guides/pet-essentials-for-australian-homes/ [inline] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route"" || route / [inline] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route"" || source src/pages/guides/pet-essentials-for-australian-homes/index.astro:63 [source_literal] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home"" || source src/pages/guides/pet-essentials-for-australian-homes/index.astro:112 [source_literal] alt=""Pet bowls, lead, towel, brush and supplies scattered around the edges of a home""","Pet bowls, lead, towel, brush and supplies scattered around the edges of a home || Pet bowls, lead, towel, brush and supplies scattered around the edges of a home's tiled route",7,4,reused,False,False,,near-02,#c9baa6:26% | #735836:22% | #d0c6ba:14% | #a69a87:13% | #beab95:13%,grey | beige_or_cream | brown | warm_orange_grade,KEEP,FINAL KEEP,,5,4,4,4,4,4,4.17,Useful intentional before image with pet supplies visibly interrupting circulation.
public/images/guides/pet-essentials-home-zones.webp,pet-essentials-home-zones.webp,webp,1536,1024,1.5,157980,"route /categories/ [inline] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || route /categories/pets/ [hero] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || route /guides/pet-essentials-for-australian-homes/ [inline] alt=""The same home with pet resting, feeding, cleaning and leaving supplies grouped into clear zones"" || route / [inline] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || source src/components/SimpleCategoryPage.astro:74 [source_literal] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || source src/pages/index.astro:38 [source_literal] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || source src/pages/index.astro:125 [source_literal] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || source src/pages/categories/index.astro:24 [source_literal] alt=""A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access"" || source src/pages/guides/pet-essentials-for-australian-homes/index.astro:123 [source_literal] alt=""The same home with pet resting, feeding, cleaning and leaving supplies grouped into clear zones""","A dog resting in a practical pet zone with bedding, a lead, grooming supplies and clear household access || The same home with pet resting, feeding, cleaning and leaving supplies grouped into clear zones",9,4,reused,True,False,,near-02,#735938:22% | #d0bda3:21% | #b2a28f:20% | #dcdddc:13% | #c3baac:12%,grey | beige_or_cream | brown | warm_orange_grade,KEEP,TEMPORARY SAFE FALLBACK,"Retained on its original guide and temporarily reused as the Pets category, card and guide fallback with one truthful general alt description.",5,4,4,4,4,4,4.17,Useful intentional after image with a clear feeding and storage zone.
public/images/guides/pet-feeding-station-ideas-for-australian-homes.webp,pet-feeding-station-ideas-for-australian-homes.webp,webp,1600,720,2.2222,39816,"route /categories/pets/ [inline] alt=""Plain food and water bowls on a raised-edge washable mat in an open tiled kitchen corner"" || route /guides/pet-feeding-station-ideas-for-australian-homes/ [hero] alt=""Plain food and water bowls on a raised-edge washable mat in an open tiled kitchen corner"" || source src/pages/guides/pet-feeding-station-ideas-for-australian-homes/index.astro:72 [source_literal] alt=""Plain food and water bowls on a raised-edge washable mat in an open tiled kitchen corner""",Plain food and water bowls on a raised-edge washable mat in an open tiled kitchen corner,3,2,reused,False,False,,,#c3bdb4:32% | #cbc8c1:15% | #ecedef:15% | #817d76:15% | #d1cfcb:13%,grey | beige_or_cream,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/pet-food-storage-what-to-check-before-buying-containers.webp,pet-food-storage-what-to-check-before-buying-containers.webp,webp,1600,720,2.2222,53286,"route /categories/pets/ [inline] alt=""A sealed clear pet-food container holding an unbranded bag on a secure pantry shelf with a scoop and clean bowl"" || route /guides/pet-food-storage-what-to-check-before-buying-containers/ [hero] alt=""A sealed clear pet-food container holding an unbranded bag on a secure pantry shelf with a scoop and clean bowl"" || source src/pages/guides/pet-food-storage-what-to-check-before-buying-containers/index.astro:87 [source_literal] alt=""A sealed clear pet-food container holding an unbranded bag on a secure pantry shelf with a scoop and clean bowl""",A sealed clear pet-food container holding an unbranded bag on a secure pantry shelf with a scoop and clean bowl,3,2,reused,False,False,,,#524232:21% | #cfcac2:21% | #c4bdb2:20% | #92836a:15% | #a58e75:14%,grey | beige_or_cream | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/pet-gates-barriers-and-room-separation-what-to-check-before-you-buy.webp,pet-gates-barriers-and-room-separation-what-to-check-before-you-buy.webp,webp,1600,720,2.2222,86118,"route /categories/pets/ [inline] alt=""A fitted black pet gate with a secure latch across a flat internal doorway and a calm dog seated behind it"" || route /guides/pet-gates-barriers-and-room-separation-what-to-check-before-you-buy/ [hero] alt=""A fitted black pet gate with a secure latch across a flat internal doorway and a calm dog seated behind it"" || source src/pages/guides/pet-gates-barriers-and-room-separation-what-to-check-before-you-buy/index.astro:93 [source_literal] alt=""A fitted black pet gate with a secure latch across a flat internal doorway and a calm dog seated behind it""",A fitted black pet gate with a secure latch across a flat internal doorway and a calm dog seated behind it,3,2,reused,False,False,,,#998c7a:22% | #5d4328:21% | #aca496:17% | #786248:15% | #8f6947:14%,beige_or_cream | brown | warm_orange_grade,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/pet-travel-essentials-what-to-check-before-buying-car-travel-gear.webp,pet-travel-essentials-what-to-check-before-buying-car-travel-gear.webp,webp,1600,720,2.2222,110694,"route /categories/pets/ [inline] alt=""A household packing zone with a secure pet carrier, travel harness, water bottle, collapsible bowl and folded blanket"" || route /guides/pet-travel-essentials-what-to-check-before-buying-car-travel-gear/ [hero] alt=""A household packing zone with a secure pet carrier, travel harness, water bottle, collapsible bowl and folded blanket"" || source src/pages/guides/pet-travel-essentials-what-to-check-before-buying-car-travel-gear/index.astro:77 [source_literal] alt=""A household packing zone with a secure pet carrier, travel harness, water bottle, collapsible bowl and folded blanket""","A household packing zone with a secure pet carrier, travel harness, water bottle, collapsible bowl and folded blanket",3,2,reused,False,False,,,#30271f:25% | #7a695a:24% | #a69c90:14% | #ebedee:14% | #dbdbd9:13%,grey | brown,PENDING,NOT IN PHASE 1,,,,,,,,,
public/images/guides/queenslander-laundry-working-clearance.webp,queenslander-laundry-working-clearance.webp,webp,1440,960,1.5,114556,"route /categories/laundry/ [inline] alt=""A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route"" || route /guides/laundry-storage-what-to-measure-and-check-before-you-buy/ [hero] alt=""A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route"" || route /guides/laundry-storage-what-to-measure-and-check-before-you-buy/ [inline] alt=""A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route"" || source src/pages/guides/laundry-storage-what-to-measure-and-check-before-you-buy/index.astro:79 [source_literal] alt=""A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route"" || source src/pages/guides/laundry-storage-what-to-measure-and-check-before-you-buy/index.astro:157 [source_literal] alt=""A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route""","A colourful Queenslander-style laundry with an open top loader, narrow trolley, folded wall airer and clear floor route",5,2,reused,False,False,,,#aeaba6:27% | #351d1e:23% | #bcc2c4:16% | #d8ddd8:12% | #7e7f76:11%,grey,KEEP,FINAL KEEP,,5,4,4,5,4,5,4.5,A distinctive and practical Australian laundry showing top-loader lid clearance and a usable working path.
